datetime,Q_m3d
1990-07-12,897.526561367491
1990-07-13,845.6948788426596
1990-07-14,851.7927238455806
1990-07-15,878.0896804206797
1990-07-16,862.4639526006945
1990-07-17,853.6175342500163
1990-07-18,840.8674182153445
1990-07-19,1068.828566421152
1990-07-20,883.3346799686406
1990-07-21,841.5026104031485
1990-07-22,841.5026104031485
1990-07-23,841.3746835849054
1990-07-24,835.6179767639711
1990-07-25,810.0326131153479
1990-07-26,
1990-07-27,
1990-07-28,
1990-07-29,
1990-07-30,
1990-07-31,
1990-08-01,
1990-08-02,
1990-08-03,
1990-08-04,883.5523332357895
1990-08-05,830.8313816480429
1990-08-06,804.9155403856225
1990-08-07,818.3816147670769
1990-08-08,821.3034988309771
1990-08-09,864.3695291641034
1990-08-10,826.3850363334059
1990-08-11,1050.0997248780857
1990-08-12,921.6638645040551
1990-08-13,925.9831713811238
1990-08-14,817.1112303914606
1990-08-15,811.648577576349
1990-08-16,715.8615956554538
1990-08-17,4170.542201543491
1990-08-18,5356.006705728764
1990-08-19,1682.29616906177
1990-08-20,1251.582686849616
1990-08-21,1096.3417161502362
1990-08-22,1014.4019239234901
1990-08-23,1005.2551564190996
1990-08-24,1303.7954846871266
1990-08-25,1447.6029960060214
1990-08-26,17004.088000578806
1990-08-27,3538.274562945128
1990-08-28,1690.0658834412632
1990-08-29,1572.6088185659032
1990-08-30,1414.573002240199
1990-08-31,1317.0074821934618
1990-09-01,1302.9062156242032
1990-09-02,1256.7912627896062
1990-09-03,1212.3278096433005
1990-09-04,1221.7286540228095
1990-09-05,1170.7862405609098
1990-09-06,1168.2454718096876
1990-09-07,1183.3630458794328
1990-09-08,1135.850670231673
1990-09-09,1482.7926432103854
1990-09-10,1297.2768543761536
1990-09-11,1170.7862405609098
1990-09-12,1158.3364736799426
1990-09-13,1112.0944824077865
1990-09-14,1398.1850437948522
1990-09-15,1121.7494036624134
1990-09-16,1060.8979920707532
1990-09-17,1060.7709536331924
1990-09-18,1136.6129008570333
1990-09-19,1179.2978158774838
1990-09-20,1042.858533937111
1990-09-21,1024.437960490787
1990-09-22,1024.3109220532262
1990-09-23,1024.437960490787
1990-09-24,1024.437960490787
1990-09-25,1024.437960490787
1990-09-26,1010.4637323591043
1990-09-27,987.8508904732666
1990-09-28,987.8508904732666
1990-09-29,987.8508904732666
1990-09-30,987.8508904732666
1990-10-01,987.8508904732666
1990-10-02,987.8508904732666
1990-10-03,1444.045919754319
1990-10-04,1001.4440032922771
1990-10-05,914.6767504382065
1990-10-06,904.640713870896
1990-10-07,841.7566872782702
1990-10-08,854.9006923813985
1990-10-09,862.5909910382485
1990-10-10,841.5026104031484
1990-10-11,841.5026104031485
1990-10-12,841.5026104031484
1990-10-13,843.4081869665619
1990-10-14,848.9978782192422
1990-10-15,807.4563091368398
1990-10-16,809.6159625753742
1990-10-17,814.316384765126
1990-10-18,954.0586660820693
1990-10-19,841.5026104031484
1990-10-20,846.9652632182667
1990-10-21,934.6217851352582
1990-10-22,850.9034547826518
1990-10-23,841.5026104031484
1990-10-24,833.8803041495012
1990-10-25,825.6228057080451
1990-10-26,827.7824591465753
1990-10-27,816.8571535163453
1990-10-28,800.977348821236
1990-10-29,812.9189619519542
1990-10-30,822.5738832065801
1990-10-31,805.4236941358658
1990-11-01,804.9155403856225
1990-11-02,795.0065422558747
1990-11-03,795.3876575685557
1990-11-04,841.5026104031484
1990-11-05,807.2022322617181
1990-11-06,775.0615075588236
1990-11-07,768.3284703680974
1990-11-08,754.6083191115238
1990-11-09,753.9731269237169
1990-11-10,754.4812806739607
1990-11-11,751.3053197349392
1990-11-12,753.8460884861561
1990-11-13,752.1945887978649
1990-11-14,766.2958553671233
1990-11-15,768.3284703680974
1990-11-16,768.3284703680974
1990-11-17,768.3284703680974
1990-11-18,768.3284703680974
1990-11-19,768.3284703680974
1990-11-20,768.3284703680974
1990-11-21,768.3284703680974
1990-11-22,751.8134734851819
1990-11-23,731.7414003505652
1990-11-24,731.7414003505652
1990-11-25,731.7414003505652
1990-11-26,731.1062081627608
1990-11-27,732.7577078510523
1990-11-28,748.0023203583572
1990-11-29,731.1062081627632
1990-11-30,731.7414003505652
1990-12-01,731.7414003505652
1990-12-02,725.0083631598428
1990-12-03,573.9596608999739
1990-12-04,
1990-12-05,
1990-12-06,
1990-12-07,804.6614635105008
1990-12-08,791.4494660041744
1990-12-09,792.5928119422214
1990-12-10,777.094122559797
1990-12-11,783.1919675627172
1990-12-12,796.1572456323906
1990-12-13,695.1543303330363
1990-12-14,
1990-12-15,
1990-12-16,
1990-12-17,
1990-12-18,
1990-12-19,
1990-12-20,
1990-12-21,
1990-12-22,
1990-12-23,
1990-12-24,
1990-12-25,
1990-12-26,
1990-12-27,
1990-12-28,
1990-12-29,
1990-12-30,
1990-12-31,
1991-01-01,
1991-01-02,
1991-01-03,
1991-01-04,
1991-01-05,
1991-01-06,
1991-01-07,
1991-01-08,
1991-01-09,
1991-01-10,
1991-01-11,
1991-01-12,769.8529316188241
1991-01-13,768.3284703680938
1991-01-14,797.2932341319703
1991-01-15,782.0486216246668
1991-01-16,766.8040091173633
1991-01-17,757.6572416129814
1991-01-18,754.6083191115206
1991-01-19,785.0975441261274
1991-01-20,753.0838578607901
1991-01-21,
1991-01-22,
1991-01-23,
1991-01-24,
1991-01-25,
1991-01-26,
1991-01-27,
1991-01-28,
1991-01-29,
1991-01-30,
1991-01-31,
1991-02-01,
1991-02-02,
1991-02-03,760.7061641144414
1991-02-04,875.0407579192173
1991-02-05,855.2227616597229
1991-02-06,839.9781491524192
1991-02-07,839.9781491524192
1991-02-08,885.7119866743299
1991-02-09,849.1249166568012
1991-02-10,811.0133853885428
1991-02-11,
1991-02-12,
1991-02-13,
1991-02-14,
1991-02-15,
1991-02-16,
1991-02-17,
1991-02-18,
1991-02-19,
1991-02-20,
1991-02-21,
1991-02-22,
1991-02-23,
1991-02-24,
1991-02-25,
1991-02-26,
1991-02-27,
1991-02-28,
1991-03-01,
1991-03-02,1826.1994431162814
1991-03-03,1007.6688867327573
1991-03-04,963.4595104615775
1991-03-05,1528.7032298628112
1991-03-06,2182.5768188234147
1991-03-07,1044.2559567502856
1991-03-08,1114.4984405339378
1991-03-09,1138.7725542955666
1991-03-10,1158.5905505550616
1991-03-11,2037.149295975965
1991-03-12,1213.4711555813537
1991-03-13,1705.4563774079645
1991-03-14,1189.0797755696685
1991-03-15,1216.5200780828145
1991-03-16,1150.96824430141
1991-03-17,1201.2754655755111
1991-03-18,1254.6316093510734
1991-03-19,1283.5963731149498
1991-03-20,1583.2875201702914
1991-03-21,1712.6233251062038
1991-03-22,3193.8921383127495
1991-03-23,2561.7800523509063
1991-03-24,1625.0756932785464
1991-03-25,1405.5532731733772
1991-03-26,1330.85467188759
1991-03-27,2227.9734665219294
1991-03-28,1384.679880663377
1991-03-29,1280.547450613489
1991-03-30,1255.720510244452
1991-03-31,1267.376105407179
1991-04-01,1175.3596243130958
1991-04-02,1140.2970155462974
1991-04-03,1099.136561776578
1991-04-04,1082.3674880185445
1991-04-05,1042.7314954995547
1991-04-06,1015.2911929864094
1991-04-07,979.8971795998875
1991-04-08,2104.122396708051
1991-04-09,1226.3985869875464
1991-04-10,1129.625786791185
1991-04-11,1064.0739530097796
1991-04-12,1218.5085058011587
1991-04-13,1248.5337643481516
1991-04-14,1899.7438421057875
1991-04-15,1350.6726681470846
1991-04-16,1248.5337643481514
1991-04-17,
1991-04-18,1321.2764530858321
1991-04-19,1942.276556486069
1991-04-20,1344.5748231441637
1991-04-21,1318.6589818817476
1991-04-22,1463.48280070113
1991-04-23,1417.7489631792198
1991-04-24,1214.9956168320841
1991-04-25,1086.9408717707354
1991-04-26,1215.327021451808
1991-04-27,2638.515754746211
1991-04-28,1338.4769781412422
1991-04-29,11428.258277386853
1991-04-30,2625.7574659454613
1991-05-01,2032.175899475326
1991-05-02,1846.2818467054176
1991-05-03,1726.673659214318
1991-05-04,1719.5922908238274
1991-05-05,4881.858486276317
