datetime,Q_m3d
1993-02-04,1681.4709015747037
1993-02-05,3450.323364478457
1993-02-06,3600.120326756827
1993-02-07,1760.114306770848
1993-02-08,1206.3648695484717
1993-02-09,1006.635586510645
1993-02-10,999.1457383967265
1993-02-11,808.5291038975018
1993-02-12,
1993-02-13,794.922546490552
1993-02-14,702.7974146893536
1993-02-15,639.0088749191473
1993-02-16,597.5650486887986
1993-02-17,
1993-02-18,
1993-02-19,403.4531517364102
1993-02-20,380.10979178136364
1993-02-21,322.93728451178634
1993-02-22,
1993-02-23,
1993-02-24,
1993-02-25,
1993-02-26,
1993-02-27,
1993-02-28,
1993-03-01,
1993-03-02,933.2350749942448
1993-03-03,1421.3235104179344
1993-03-04,4672.403774981748
1993-03-05,6269.002871349786
1993-03-06,8106.512275297792
1993-03-07,8353.677263057103
1993-03-08,6687.186057710237
1993-03-09,4229.26756832598
1993-03-10,3161.9642120925946
1993-03-11,1966.085129903607
1993-03-12,1383.3749466407469
1993-03-13,1128.3456183618216
1993-03-14,948.8389252315744
1993-03-15,861.3325331006268
1993-03-16,8719.431512620124
1993-03-17,5507.534979768073
1993-03-18,2436.697253061486
1993-03-19,1686.4641336506495
1993-03-20,1247.1845417693285
1993-03-21,1298.4900013496701
1993-03-22,2152.083024732583
1993-03-23,33678.10204423455
1993-03-24,20329.944397212792
1993-03-25,10418.004234054943
1993-03-26,6999.263062456841
1993-03-27,5865.7993812171735
1993-03-28,4908.347130654593
1993-03-29,4761.046784414195
1993-03-30,4316.64912965503
1993-03-31,13712.289096160097
1993-04-01,15549.798500108102
1993-04-02,7206.4821936085855
1993-04-03,6400.07521334336
1993-04-04,6074.433261457104
1993-04-05,4684.899995256023
1993-04-06,3809.836073946545
1993-04-07,3430.3504361746745
1993-04-08,8352.05446263242
1993-04-09,13691.941675450616
1993-04-10,6013.099727457571
1993-04-11,4482.674096180224
1993-04-12,3501.5039932569
1993-04-13,2763.7539540359276
1993-04-14,2446.683717213378
1993-04-15,25849.962457170728
1993-04-16,24953.677299538474
1993-04-17,9481.398727409432
1993-04-18,5480.072203350371
1993-04-19,12571.33556680651
1993-04-20,69856.56505049889
1993-04-21,12486.076129109739
1993-04-22,6624.770656760916
1993-04-23,4773.529864604059
1993-04-24,3228.1245370988745
1993-04-25,2536.5618945804
1993-04-26,1994.7962143402945
1993-04-27,1792.570315264495
1993-04-28,1750.1278426189567
1993-04-29,3346.7137989025837
1993-04-30,3243.1042333267114
1993-05-01,2435.4489450425
1993-05-02,2175.800877093325
1993-05-03,2731.2979455422806
1993-05-04,3688.7501961048624
1993-05-05,3250.59408144063
1993-05-06,2280.658750688184
1993-05-07,1892.4349567834083
1993-05-08,1579.1096440178178
1993-05-09,1294.6202464908124
1993-05-10,1105.251920010572
1993-05-11,943.8456931556293
1993-05-12,897.7831272550306
1993-05-13,732.0078223336341
1993-05-14,678.3305775172191
1993-05-15,660.6046036476126
1993-05-16,561.3641161381914
1993-05-17,566.9815022236318
1993-05-18,626.6506255311816
1993-05-19,596.1919098679133
1993-05-20,584.2081528856438
1993-05-21,559.1171617040166
1993-05-22,516.924350662275
1993-05-23,877.1860449417554
1993-05-24,780.4421734703092
1993-05-25,601.0603111419596
1993-05-26,459.4193992571156
1993-05-27,584.7074760932381
1993-05-28,587.2040921312106
1993-05-29,465.4940602800346
1993-05-30,881.9296154139037
1993-05-31,1136.9589436928277
1993-06-01,705.6685231330215
1993-06-02,673.2125146393753
1993-06-03,918.3802095683062
1993-06-04,925.9948884841239
1993-06-05,2813.6862747953846
1993-06-06,1676.4776694987581
1993-06-07,5654.83532600847
1993-06-08,14363.032066457714
1993-06-09,13094.002134356124
1993-06-10,5382.70417786943
1993-06-11,3099.5488111432737
1993-06-12,2239.464586061632
1993-06-13,1726.409990258215
1993-06-14,4310.407589560098
1993-06-15,3084.569114915437
1993-06-16,1993.5479063213081
1993-06-17,1797.5635473404407
1993-06-18,10035.647487839402
1993-06-19,15553.543424165062
1993-06-20,17289.190893763778
1993-06-21,7844.3675913106445
1993-06-22,4179.335247566524
1993-06-23,2787.4718063966693
1993-06-24,2556.534822884182
1993-06-25,2549.0449747702637
1993-06-26,1771.3490789417258
1993-06-27,1506.7077789166053
