datetime,Q_m3d
2009-10-01,2413.099783154495
2009-10-02,3101.1378710190847
2009-10-03,1961.8509073945352
2009-10-04,1707.3831564453405
2009-10-05,1836.7726283216714
2009-10-06,898.1178864188686
2009-10-07,1325.5685639256917
2009-10-08,666.8308707454627
2009-10-09,1232.8358278072735
2009-10-10,2353.861648775555
2009-10-11,1061.6919615684656
2009-10-12,2066.3512454836527
2009-10-13,1532.7904283695643
2009-10-14,3324.90065166484
2009-10-15,3286.849697130404
2009-10-16,2773.1442076097906
2009-10-17,2509.6730819221957
2009-10-18,1990.199991715242
2009-10-19,1394.0653828880772
2009-10-20,2519.9505478914225
2009-10-21,2257.0683243951567
2009-10-22,346.28289743009407
2009-10-23,6601.56149999242
2009-10-24,4420.029930766531
2009-10-25,2826.468732739002
2009-10-26,2635.1544351137754
2009-10-27,2629.8292734188203
2009-10-28,2000.293754945357
2009-10-29,3000.7596634576657
2009-10-30,1841.8382221121162
2009-10-31,1702.7837499380055
2009-11-01,2963.784323574939
2009-11-02,2738.8810594027977
2009-11-03,2926.384541655291
2009-11-04,3625.3755893116086
2009-11-05,2897.6606593920087
2009-11-06,3791.9592291041395
2009-11-07,1818.9063356675294
2009-11-08,3778.747232005137
2009-11-09,1329.0191814729433
2009-11-10,2248.8541876319855
2009-11-11,2540.2543208535653
2009-11-12,1468.6673609402114
2009-11-13,1025.6090735830835
2009-11-14,1621.6169863251248
2009-11-15,2088.940121582371
2009-11-16,1135.6445116273992
2009-11-17,1086.6440237084623
2009-11-18,3314.976453085767
2009-11-19,2223.745590059365
2009-11-20,2322.8694812320955
2009-11-21,2465.322361673981
2009-11-22,3883.970091078721
2009-11-23,4426.959719254588
2009-11-24,4119.731303394524
2009-11-25,2621.090733715779
2009-11-26,3629.889890073108
2009-11-27,2431.9014923739355
2009-11-28,3916.779326359559
2009-11-29,3332.840065971581
2009-11-30,2162.4694530572337
2009-12-01,3793.147198125281
2009-12-02,4270.537576146786
2009-12-03,2755.3128443497053
2009-12-04,-146.31377976059613
2009-12-05,3617.406974770682
2009-12-06,3369.0191561266397
2009-12-07,3387.2718898547087
2009-12-08,6369.5070541136165
2009-12-09,5328.772728979105
2009-12-10,893.756609669427
2009-12-11,1465.5794361751614
2009-12-12,3304.6897465361017
2009-12-13,3764.128910969236
2009-12-14,2955.3002583684706
2009-12-15,2540.315493496066
2009-12-16,4542.813681310772
2009-12-17,5387.053531832177
2009-12-18,5460.495632227703
2009-12-19,4901.057493654334
2009-12-20,4499.967131155326
2009-12-21,3797.1060475966365
2009-12-22,6512.652146436133
2009-12-23,7995.904654728471
2009-12-24,6290.432819940977
2009-12-25,9662.667236031106
2009-12-26,6710.647198906607
2009-12-27,3505.155647536886
2009-12-28,3154.3744258225247
2009-12-29,2307.2421812181424
2009-12-30,3508.927180715832
2009-12-31,4277.595069456499
2010-01-01,3348.590820140189
